idna_subject,checker_type,destination,source,tested_at,session_id
2022-gestion-carte.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:30.100771,09646fd0553aba25207a4cfd
2022-paiement-netflix.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:30.571882,09646fd0553aba25207a4cfd
2022-ma-carte-assurance.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:30.571279,09646fd0553aba25207a4cfd
2023-renouvellement.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:31.038934,09646fd0553aba25207a4cfd
2023-ameli.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:31.070914,09646fd0553aba25207a4cfd
1zooplus.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:32.264092,09646fd0553aba25207a4cfd
2040.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:32.647886,09646fd0553aba25207a4cfd
2042.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:33.338413,09646fd0553aba25207a4cfd
2056.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:33.483886,09646fd0553aba25207a4cfd
2057.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:34.224395,09646fd0553aba25207a4cfd
2073.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:34.306741,09646fd0553aba25207a4cfd
20inutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:34.951879,09646fd0553aba25207a4cfd
20linutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:35.069579,09646fd0553aba25207a4cfd
20miinutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:35.694676,09646fd0553aba25207a4cfd
20minites.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:35.996545,09646fd0553aba25207a4cfd
20mintes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:36.407971,09646fd0553aba25207a4cfd
20minujtes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:36.677430,09646fd0553aba25207a4cfd
20minutrs.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:37.218204,09646fd0553aba25207a4cfd
20mionutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:37.341262,09646fd0553aba25207a4cfd
20mlinutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:37.836872,09646fd0553aba25207a4cfd
2122.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:38.599673,09646fd0553aba25207a4cfd
2013.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:39.106255,09646fd0553aba25207a4cfd
2132.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:39.140946,09646fd0553aba25207a4cfd
2129.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:39.267029,09646fd0553aba25207a4cfd
2009.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:39.354591,09646fd0553aba25207a4cfd
2138.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:40.200074,09646fd0553aba25207a4cfd
2147.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:40.206245,09646fd0553aba25207a4cfd
2143.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:40.611011,09646fd0553aba25207a4cfd
2150.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:41.303106,09646fd0553aba25207a4cfd
2170.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:41.869618,09646fd0553aba25207a4cfd
2031.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:45.489906,09646fd0553aba25207a4cfd
2157.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:50.828593,09646fd0553aba25207a4cfd
2173.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:51.867551,09646fd0553aba25207a4cfd
2145.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:51.890488,09646fd0553aba25207a4cfd
2211.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:52.379842,09646fd0553aba25207a4cfd
2183.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:52.709269,09646fd0553aba25207a4cfd
2230.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:53.184711,09646fd0553aba25207a4cfd
2232.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:53.445591,09646fd0553aba25207a4cfd
2237.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:53.619634,09646fd0553aba25207a4cfd
2260.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:54.298754,09646fd0553aba25207a4cfd
2289.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:55.956544,09646fd0553aba25207a4cfd
2184.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:56.120225,09646fd0553aba25207a4cfd
2316.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:57.569723,09646fd0553aba25207a4cfd
2349.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:59.254543,09646fd0553aba25207a4cfd
234.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:00.510231,09646fd0553aba25207a4cfd
2354.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:01.840151,09646fd0553aba25207a4cfd
2259.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:03.452689,09646fd0553aba25207a4cfd
