idna_subject,checker_type,destination,tested_at
ameii-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:39.731623
ameii-assurance-maladie.fr,AVAILABILITY,origin.list,2022-11-19 06:26:39.775740
ameil-frgouv.fr,AVAILABILITY,origin.list,2022-11-19 06:26:40.147290
ameli2022-info.fr,AVAILABILITY,origin.list,2022-11-19 06:26:40.328002
ameiie.fr,AVAILABILITY,origin.list,2022-11-19 06:26:40.680367
ameli-acheminement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:40.724118
ameli-2022.fr,AVAILABILITY,origin.list,2022-11-19 06:26:40.951946
ameli-acces.fr,AVAILABILITY,origin.list,2022-11-19 06:26:41.011143
ameli-activation.fr,AVAILABILITY,origin.list,2022-11-19 06:26:41.383437
ameli-acpam.fr,AVAILABILITY,origin.list,2022-11-19 06:26:41.539586
activationsecure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:41.624774
ameli-accompagnement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:41.709970
ameli-app.fr,AVAILABILITY,origin.list,2022-11-19 06:26:42.085021
ameliacartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:42.090347
ameli-actualisation-maladie.fr,AVAILABILITY,origin.list,2022-11-19 06:26:42.289868
ameli-actualisation-sante.fr,AVAILABILITY,origin.list,2022-11-19 06:26:42.390970
ameli-asssurance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:42.477054
ameliaclient.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.004364
ameli-assurance-cartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.014036
ameliassurance-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.206410
ameli-assurance-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.220385
ameli-assurance-catrevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.269876
ameli-assurance-renouv.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.814819
ameli-assurance-maladie-secure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:43.861148
ameli-assurance-secure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.116105
ameli-assurancemaldie-secure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.165101
ameliapp.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.240693
ameli-assurance-vie.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.510871
ameli-assurancevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.544218
ameliassurances.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.970378
ameli-assurances-vitales.fr,AVAILABILITY,origin.list,2022-11-19 06:26:44.970842
ameli-assurance-vitales.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.084615
ameli-assurance-vital.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.304890
ameli-assure-cartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.331637
ameli-assure-sante.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.800420
ameli-assu-renouv.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.880835
ameli-assurance-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:45.919976
ameli-assurvitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.132937
ameli-assur-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.149709
ameli-assurevital.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.554677
ameli--assure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.766673
ameli-assurevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.895877
ameli-assure-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.950837
ameli-asure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:46.952041
ameli-au.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.226281
ameli-auth-carte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.511721
ameli-authentification.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.774266
ameli-carteformulaire.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.801108
ameliauth.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.922632
ameli-carte-renouvellements.fr,AVAILABILITY,origin.list,2022-11-19 06:26:47.980469
amelicarteformulaire.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.248130
ameli-carterenouvellement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.683534
amelicarte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.729303
ameli-carte-v3.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.828510
ameli-cartesvitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.848301
ameli-cartes-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:48.992142
ameli-cartevitale-info.fr,AVAILABILITY,origin.list,2022-11-19 06:26:49.482252
ameli-cartes-vitales.fr,AVAILABILITY,origin.list,2022-11-19 06:26:49.553887
amelicarte-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:49.777760
ameli-cartevitale-enligne.fr,AVAILABILITY,origin.list,2022-11-19 06:26:49.795580
amelicartes.fr,AVAILABILITY,origin.list,2022-11-19 06:26:49.804205
ameli-cartevitale-renouvellement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.172935
ameli-carte-vitale-renouvellement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.292028
ameli-carte-vitales.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.664146
ameli-claims.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.670218
amelicartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.725722
ameli-cart-vital.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.916367
ameli-cartevitalev3.fr,AVAILABILITY,origin.list,2022-11-19 06:26:50.979380
ameli-carte-vital-verif.fr,AVAILABILITY,origin.list,2022-11-19 06:26:51.653747
ameli-client-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:51.761447
amelicheck.fr,AVAILABILITY,origin.list,2022-11-19 06:26:51.787010
ameli-clients.fr,AVAILABILITY,origin.list,2022-11-19 06:26:51.864493
ameli-clientcartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:51.881657
ameli-confirmation.fr,AVAILABILITY,origin.list,2022-11-19 06:26:52.471749
ameli-confidentialite.fr,AVAILABILITY,origin.list,2022-11-19 06:26:52.785175
ameliclients.fr,AVAILABILITY,origin.list,2022-11-19 06:26:52.800121
